,Iterative timing,Recursive timing,Tail timing
1896,3.1999989005271345e-06,9.799998224480078e-06,5.699999746866524e-06
1897,3.0999981390777975e-06,1.089999932446517e-05,5.899997631786391e-06
1898,3.1999989005271345e-06,1.0199997632298619e-05,5.699999746866524e-06
1899,3.0999981390777975e-06,9.799998224480078e-06,5.299996701069176e-06
1900,3.1999989005271345e-06,9.799998224480078e-06,5.299996701069176e-06
1901,3.0999981390777975e-06,9.799998224480078e-06,5.699999746866524e-06
1902,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1903,3.0999981390777975e-06,9.499999578110874e-06,5.49999822396785e-06
1904,3.1999989005271345e-06,9.799998224480078e-06,5.999998393235728e-06
1905,2.8999966161791235e-06,9.799998224480078e-06,5.49999822396785e-06
1906,2.7999994927085936e-06,9.399998816661537e-06,5.49999822396785e-06
1907,3.0999981390777975e-06,9.399998816661537e-06,5.299996701069176e-06
1908,2.8999966161791235e-06,9.700001101009548e-06,5.099998816149309e-06
1909,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1910,3.1999989005271345e-06,9.799998224480078e-06,5.49999822396785e-06
1911,3.1999989005271345e-06,9.399998816661537e-06,5.299996701069176e-06
1912,2.9000002541579306e-06,9.799998224480078e-06,5.299996701069176e-06
1913,2.9999973776284605e-06,9.799998224480078e-06,5.49999822396785e-06
1914,3.0999981390777975e-06,9.899998985929415e-06,5.699999746866524e-06
1915,2.9999973776284605e-06,9.499999578110874e-06,5.900001269765198e-06
1916,2.9000002541579306e-06,9.499999578110874e-06,5.299996701069176e-06
1917,3.1000017770566046e-06,9.799998224480078e-06,4.799996531801298e-06
1918,2.8999966161791235e-06,9.799998224480078e-06,5.299996701069176e-06
1919,3.1999989005271345e-06,9.799998224480078e-06,5.099998816149309e-06
1920,3.0999981390777975e-06,9.499999578110874e-06,6.499998562503606e-06
1921,3.1999989005271345e-06,9.599996701581404e-06,6.399997801054269e-06
1922,2.9999973776284605e-06,9.799998224480078e-06,6.199999916134402e-06
1923,2.8999966161791235e-06,9.799998224480078e-06,5.899997631786391e-06
1924,3.1999989005271345e-06,9.499999578110874e-06,6.499998562503606e-06
1925,3.1999989005271345e-06,9.499999578110874e-06,5.900001269765198e-06
1926,3.1999989005271345e-06,9.499999578110874e-06,5.399997462518513e-06
1927,3.0999981390777975e-06,9.799998224480078e-06,5.099998816149309e-06
1928,3.1999989005271345e-06,9.499999578110874e-06,4.900000931229442e-06
1929,2.7999994927085936e-06,9.499999578110874e-06,4.999998054699972e-06
1930,2.9999973776284605e-06,9.799998224480078e-06,5.699999746866524e-06
1931,3.0999981390777975e-06,1.0199997632298619e-05,6.79999720887281e-06
1932,3.0999981390777975e-06,9.799998224480078e-06,6.199999916134402e-06
1933,2.9999973776284605e-06,9.799998224480078e-06,5.49999822396785e-06
1934,2.9999973776284605e-06,9.899998985929415e-06,5.699999746866524e-06
1935,3.0999981390777975e-06,9.800001862458885e-06,6.70000008540228e-06
1936,3.0999981390777975e-06,9.499999578110874e-06,5.900001269765198e-06
1937,2.9999973776284605e-06,9.499999578110874e-06,5.699999746866524e-06
1938,2.8999966161791235e-06,9.799998224480078e-06,5.49999822396785e-06
1939,3.1999989005271345e-06,9.799998224480078e-06,6.79999720887281e-06
1940,2.9999973776284605e-06,9.800001862458885e-06,5.099998816149309e-06
1941,3.1999989005271345e-06,9.499999578110874e-06,5.299996701069176e-06
1942,3.0999981390777975e-06,9.599996701581404e-06,5.299996701069176e-06
1943,3.1999989005271345e-06,9.499999578110874e-06,5.299996701069176e-06
1944,3.1999989005271345e-06,9.499999578110874e-06,5.699999746866524e-06
1945,2.9999973776284605e-06,9.499999578110874e-06,5.899997631786391e-06
1946,3.1999989005271345e-06,9.799998224480078e-06,5.699999746866524e-06
1947,3.1999989005271345e-06,9.799998224480078e-06,5.49999822396785e-06
1948,3.0999981390777975e-06,9.799998224480078e-06,5.699999746866524e-06
1949,2.9999973776284605e-06,9.499999578110874e-06,5.699999746866524e-06
1950,3.0999981390777975e-06,9.799998224480078e-06,5.699999746866524e-06
1951,3.1999989005271345e-06,1.0199997632298619e-05,5.699999746866524e-06
1952,3.1999989005271345e-06,9.499999578110874e-06,5.49999822396785e-06
1953,2.9999973776284605e-06,9.499999578110874e-06,5.099998816149309e-06
1954,3.0999981390777975e-06,9.499999578110874e-06,4.999998054699972e-06
1955,3.0999981390777975e-06,9.800001862458885e-06,4.999998054699972e-06
1956,3.0000010156072676e-06,9.899998985929415e-06,5.299996701069176e-06
1957,3.0999981390777975e-06,9.499999578110874e-06,5.49999822396785e-06
1958,2.9999973776284605e-06,9.499999578110874e-06,5.299996701069176e-06
1959,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1960,2.7999994927085936e-06,9.800001862458885e-06,5.099998816149309e-06
1961,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1962,2.9999973776284605e-06,9.499999578110874e-06,5.299996701069176e-06
1963,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1964,3.1999989005271345e-06,9.899998985929415e-06,5.49999822396785e-06
1965,3.1999989005271345e-06,9.499999578110874e-06,4.999998054699972e-06
1966,3.1999989005271345e-06,9.499999578110874e-06,5.099998816149309e-06
1967,3.2999996619764715e-06,9.800001862458885e-06,5.099998816149309e-06
1968,3.0999981390777975e-06,9.799998224480078e-06,5.099998816149309e-06
1969,2.9999973776284605e-06,9.799998224480078e-06,5.099998816149309e-06
1970,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1971,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1972,3.0999981390777975e-06,9.799998224480078e-06,4.899997293250635e-06
1973,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1974,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1975,3.2999996619764715e-06,9.499999578110874e-06,5.099998816149309e-06
1976,2.8999966161791235e-06,9.499999578110874e-06,5.099998816149309e-06
1977,3.0999981390777975e-06,9.799998224480078e-06,5.299996701069176e-06
1978,3.1999989005271345e-06,9.499999578110874e-06,4.999998054699972e-06
1979,3.1999989005271345e-06,9.499999578110874e-06,4.900000931229442e-06
1980,3.1999989005271345e-06,9.599996701581404e-06,4.900000931229442e-06
1981,3.1999989005271345e-06,9.60000033956021e-06,5.099998816149309e-06
1982,3.1999989005271345e-06,9.599996701581404e-06,5.299996701069176e-06
1983,2.8999966161791235e-06,9.499999578110874e-06,5.299996701069176e-06
1984,3.0999981390777975e-06,9.799998224480078e-06,5.49999822396785e-06
1985,3.1999989005271345e-06,9.799998224480078e-06,5.099998816149309e-06
1986,3.1999989005271345e-06,9.799998224480078e-06,4.899997293250635e-06
1987,3.1999989005271345e-06,9.799998224480078e-06,5.099998816149309e-06
1988,3.0999981390777975e-06,9.799998224480078e-06,5.099998816149309e-06
1989,3.0999981390777975e-06,9.799998224480078e-06,5.099998816149309e-06
1990,3.0999981390777975e-06,9.499999578110874e-06,4.999998054699972e-06
1991,3.0999981390777975e-06,9.499999578110874e-06,5.299996701069176e-06
1992,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1993,3.1999989005271345e-06,9.799998224480078e-06,4.900000931229442e-06
1994,3.0999981390777975e-06,9.799998224480078e-06,5.099998816149309e-06
1995,2.9000002541579306e-06,9.499999578110874e-06,5.099998816149309e-06
1996,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
1997,3.0999981390777975e-06,9.499999578110874e-06,5.099998816149309e-06
1998,3.1999989005271345e-06,9.799998224480078e-06,5.099998816149309e-06
1999,2.9999973776284605e-06,9.499999578110874e-06,4.799996531801298e-06
2000,3.1999989005271345e-06,9.499999578110874e-06,4.899997293250635e-06
