,Route,Direction,Stop,Model,RMSE,MAE
2,83A,2,1443,random forest,41.88691806098103,24.104275254434203
0,33,1,3670,lin_reg,28.176936776852305,22.518547863252056
1,33,1,3670,decision Tree,2.7281672228787355,0.5022968662511366
2,33,1,3670,random forest,16.636503187759626,10.68818409681872
0,41D,1,1629,lin_reg,1.490447016536438e-13,1.2789769243681803e-13
1,41D,1,1629,decision Tree,0.0,0.0
2,41D,1,1629,random forest,6.8677992593455075,5.833333333333336
0,38,1,7343,lin_reg,46.91392700774426,24.498673107112676
1,38,1,7343,decision Tree,1.3926363295788011,0.222880815806246
2,38,1,7343,random forest,27.066075464441404,11.769111767773335
0,77A,2,2554,lin_reg,40.565725436928055,30.058521127687666
1,77A,2,2554,decision Tree,11.832495600832647,4.13039232637164
2,77A,2,2554,random forest,22.782145726157204,14.448215761025677
0,13,2,19,lin_reg,27.260056216145493,19.300425324540637
1,13,2,19,decision Tree,6.117900656274494,1.9351862168881702
2,13,2,19,random forest,16.100735147354072,9.878704344850076
0,68,1,1364,lin_reg,20.407560591129958,13.92962761994615
1,68,1,1364,decision Tree,2.691369297808719,0.5792483669383507
2,68,1,1364,random forest,9.91169375206704,5.952453974793614
0,236,2,7107,lin_reg,61.45546588193886,48.47436888315878
1,236,2,7107,decision Tree,0.0,0.0
2,236,2,7107,random forest,33.74852385392346,19.4356884057971
0,38B,2,4990,lin_reg,40.80945095676198,24.897085746641565
1,38B,2,4990,decision Tree,2.132809348576892,0.34095399379057295
2,38B,2,4990,random forest,23.451774947870103,12.688339790795338
0,67X,1,3899,lin_reg,18.92658871963135,14.820840887584565
1,67X,1,3899,decision Tree,0.0,0.0
2,67X,1,3899,random forest,11.376450680467794,7.153470961887478
0,15,2,1164,lin_reg,59.05181196498868,42.19195191273125
1,15,2,1164,decision Tree,16.3820060630659,6.193727273305605
2,15,2,1164,random forest,32.55284867297904,20.348487977659534
0,41C,1,1175,lin_reg,53.51425894957284,32.9944850759964
1,41C,1,1175,decision Tree,6.537994067066955,1.483492736328119
2,41C,1,1175,random forest,32.906441410107014,17.069310919460904
0,38A,2,4997,lin_reg,23.522792150379917,17.318158697702142
1,38A,2,4997,decision Tree,3.6287855095739743,0.9394676809793897
2,38A,2,4997,random forest,14.316402400688439,8.591366763520302
0,41X,2,6015,lin_reg,29.392593849500642,23.490181131827914
1,41X,2,6015,decision Tree,3.7655613200151876,0.7786910197869102
2,41X,2,6015,random forest,19.161454522598575,12.593607305936073
0,83,1,7350,lin_reg,28.001000223303386,18.40198933669074
1,83,1,7350,decision Tree,7.284271295528339,2.496853761938199
2,83,1,7350,random forest,17.103742364719295,9.070598967155748
0,238,1,2338,lin_reg,36.42580930523926,23.62013333982795
1,238,1,2338,decision Tree,4.523182361963275,1.1692676899498793
2,238,1,2338,random forest,23.421912547068203,12.022699682248103
0,37,1,4895,lin_reg,22.589908882205776,14.29952217487573
1,37,1,4895,decision Tree,6.941032351443463,2.46443206386164
2,37,1,4895,random forest,13.661426778316976,7.971480339541925
0,25,2,2229,lin_reg,69.98105764348901,40.81063538701056
1,25,2,2229,decision Tree,9.386303511519976,2.4636584089889753
2,25,2,2229,random forest,40.254457704816524,19.770018781480502
0,66X,2,756,lin_reg,31.43021272127037,23.889440954445334
1,66X,2,756,decision Tree,0.22445981793622632,0.009034051424600417
2,66X,2,756,random forest,19.648258125616618,11.897417187861942
0,16D,1,1632,lin_reg,1.5152359916189488,1.0778486922991173
1,16D,1,1632,decision Tree,0.0,0.0
2,16D,1,1632,random forest,0.8776359274165333,0.5367231638418078
0,41C,1,1629,lin_reg,19.31378874916094,14.820339283763982
1,41C,1,1629,decision Tree,5.478035329646091,1.6975188551636031
2,41C,1,1629,random forest,11.555027625713162,7.30575008137425
0,40B,2,4725,lin_reg,60.51455173547142,45.76707987205975
1,40B,2,4725,decision Tree,2.7664569676358024,0.44568969593795815
2,40B,2,4725,random forest,38.79777439240889,23.316385302879844
0,17,2,3082,lin_reg,54.93021682946911,37.76891017284747
1,17,2,3082,decision Tree,5.568569011659861,1.2459965582590597
2,17,2,3082,random forest,31.588253715495302,18.491814734427557
0,40B,1,1507,lin_reg,32.064444852206336,20.279750109778096
1,40B,1,1507,decision Tree,0.8566562263299614,0.09119352869352869
2,40B,1,1507,random forest,19.645609071730792,9.418549043549046
0,236,2,4992,lin_reg,11.499637738143706,8.076888756824111
1,236,2,4992,decision Tree,0.0,0.0
2,236,2,4992,random forest,5.516529594358404,2.897018970189702
0,65,1,2573,lin_reg,20.135516973925135,13.39794401664066
1,65,1,2573,decision Tree,3.6186242791114,1.0738950077385452
2,65,1,2573,random forest,13.61958368730296,6.6941603743793365
0,15A,2,1170,lin_reg,39.06860096579771,22.207038512739903
1,15A,2,1170,decision Tree,8.916054251762022,3.633213076413603
2,15A,2,1170,random forest,18.875632786263946,10.561873407762082
0,7B,2,772,lin_reg,38.70585388060103,28.103053479491177
1,7B,2,772,decision Tree,0.0,0.0
2,7B,2,772,random forest,19.88891287644315,11.487537202380953
0,11,2,4680,lin_reg,79.59777598692895,20.949615978510316
1,11,2,4680,decision Tree,2.578597187956617,0.6165392345428407
2,11,2,4680,random forest,51.00912997218138,10.352698146334365
0,14,2,2842,lin_reg,44.40546136257285,35.319353172501934
1,14,2,2842,decision Tree,12.054175292461334,4.398332107004484
2,14,2,2842,random forest,25.132998610740817,16.53869905877418
0,70D,1,3351,lin_reg,34.040836552348935,21.038941685922094
1,70D,1,3351,decision Tree,0.0,0.0
2,70D,1,3351,random forest,19.892169632757827,10.17293233082707
0,16D,1,4456,lin_reg,31.05688873485013,22.768777242083974
1,16D,1,4456,decision Tree,0.0,0.0
2,16D,1,4456,random forest,21.952811344470803,14.877192982456139
0,84A,1,3132,lin_reg,10.681908863281569,7.641015399418006
1,84A,1,3132,decision Tree,0.5885639023049474,0.0904378189632017
2,84A,1,3132,random forest,4.611527207509787,2.5839376846629065
0,42,2,3629,lin_reg,14.80666133223216,8.882968753925754
1,42,2,3629,decision Tree,1.0850339768573516,0.1999514224380282
2,42,2,3629,random forest,9.165265651498881,4.479009588241536
0,27A,2,635,lin_reg,19.731573215825556,14.93762484452748
1,27A,2,635,decision Tree,4.5002208961920775,1.2613948623654239
2,27A,2,635,random forest,11.72953926022828,7.40338506354509
0,7,1,426,lin_reg,30.7809340752446,18.900733499458386
1,7,1,426,decision Tree,4.378977382298871,1.1770628582969704
2,7,1,426,random forest,17.93026185231389,9.145523692128284
0,39A,1,769,lin_reg,38.33864901882006,26.318297147971286
1,39A,1,769,decision Tree,6.737474139405645,1.7807082801696852
2,39A,1,769,random forest,21.350577036722438,12.009023985503463
0,42,2,3661,lin_reg,23.254653888973188,13.196550936484437
1,42,2,3661,decision Tree,3.7161278186085087,1.355893231878222
2,42,2,3661,random forest,12.746726830273932,6.183013090435896
0,18,1,2787,lin_reg,59.231918677526025,39.07145466572674
1,18,1,2787,decision Tree,7.667050787606548,1.9461991956478157
2,18,1,2787,random forest,28.913590019298297,16.377642887842736
0,65,1,7288,lin_reg,301.68732964799824,136.34856340793155
1,65,1,7288,decision Tree,0.9379643368265204,0.12865407520843966
2,65,1,7288,random forest,138.98761306619926,42.18930455285739
0,25A,2,4627,lin_reg,20.096896171482015,14.932083440536928
1,25A,2,4627,decision Tree,3.01843230103309,0.7116003538204809
2,25A,2,4627,random forest,11.628342784120504,7.214603700289185
0,33A,2,3852,lin_reg,6.463029763560931,4.0431663857318645
1,33A,2,3852,decision Tree,0.05775909822579078,0.0045871559633027525
2,33A,2,3852,random forest,3.3216643123735436,1.7386711148179037
0,59,2,3061,lin_reg,11.382977488439053,7.9855047698708335
1,59,2,3061,decision Tree,2.617925481553943,0.6741565249337469
2,59,2,3061,random forest,6.778769387311171,3.935743250100684
0,26,1,493,lin_reg,78.70620896129473,50.00163884985465
1,26,1,493,decision Tree,7.403722174800679,1.403808669728216
2,26,1,493,random forest,42.11818877706174,22.390057246144934
0,41B,1,5075,lin_reg,40.987470725942615,31.034849753690153
1,41B,1,5075,decision Tree,0.0,0.0
2,41B,1,5075,random forest,21.75572747112853,12.348512446873103
0,83A,2,6348,lin_reg,58.23493698615937,33.25083631423698
1,83A,2,6348,decision Tree,3.3240652342016186,0.5483848222484586
2,83A,2,6348,random forest,36.35145345578985,16.506789485766756
0,32,2,948,lin_reg,5.834775799416977,3.4950406082131527
1,32,2,948,decision Tree,0.6190390431022595,0.16430450566971938
2,32,2,948,random forest,3.409979592456557,1.8483428691478092
0,76,1,2125,lin_reg,17.725715957523956,13.655974672908862
1,76,1,2125,decision Tree,4.538039194397814,1.6062318514256562
2,76,1,2125,random forest,11.17714024493522,7.17818974025822
0,66,1,7187,lin_reg,20.314383540532376,14.744115225173031
1,66,1,7187,decision Tree,3.9447384582081795,1.1365347336853955
2,66,1,7187,random forest,11.983396264005988,7.067081887861487
0,17,2,1436,lin_reg,41.44829914811387,31.59039739690684
1,17,2,1436,decision Tree,8.727284796681921,2.250033215037339
2,17,2,1436,random forest,23.681500605938993,15.090893669772095
0,65B,2,2569,lin_reg,11.003648255525583,8.443688877809228
1,65B,2,2569,decision Tree,0.3313920883535109,0.03128177072648111
2,65B,2,2569,random forest,6.161659558568998,3.7928462391818067
0,33,2,52,lin_reg,32.890058649316785,25.73156471747611
1,33,2,52,decision Tree,12.229648024254374,4.792711694885682
2,33,2,52,random forest,19.670362116547246,12.090474962943413
0,65,2,4528,lin_reg,19.452616880251508,14.093385890701594
1,65,2,4528,decision Tree,2.1633072125593293,0.4511074510199875
2,65,2,4528,random forest,10.7069688673727,6.426415825590953
0,33X,1,407,lin_reg,177.10035195512538,138.6661381128967
1,33X,1,407,decision Tree,0.0,0.0
2,33X,1,407,random forest,120.1686995014479,74.76470588235296
0,39X,2,6113,lin_reg,21.19350892031804,16.383752016790798
1,39X,2,6113,decision Tree,0.07978046256137128,0.004243281471004243
2,39X,2,6113,random forest,13.64689079263392,8.47853662917312
0,54A,1,6132,lin_reg,46.19145620827108,21.513203178616198
1,54A,1,6132,decision Tree,5.143968259206324,1.460464103269269
2,54A,1,6132,random forest,24.63494991879832,10.767640713133313
0,31B,2,601,lin_reg,24.542930343969598,18.465301209443783
1,31B,2,601,decision Tree,0.0,0.0
2,31B,2,601,random forest,13.495183032583443,8.181818181818182
0,40B,1,4548,lin_reg,22.681852320145488,17.86887115973995
1,40B,1,4548,decision Tree,0.7972822052000673,0.09516172146484897
2,40B,1,4548,random forest,13.322265928890834,8.185986367281474
0,11,1,36,lin_reg,23.477591568644254,14.763623073651644
1,11,1,36,decision Tree,3.3485205438467744,0.818638821447285
2,11,1,36,random forest,12.80635695008759,7.054522043899172
0,42,1,3640,lin_reg,36.040309569357085,26.710446337972954
1,42,1,3640,decision Tree,6.699294214006836,1.7843585543874265
2,42,1,3640,random forest,20.78288723264178,13.047462465385495
0,40D,1,837,lin_reg,29.745938439386833,18.350048951721732
1,40D,1,837,decision Tree,3.2999650075163807,0.741981273888062
2,40D,1,837,random forest,15.988071810951974,7.635199433395313
0,70D,2,1697,lin_reg,19.13314225422535,15.634791257676536
1,70D,2,1697,decision Tree,0.0,0.0
2,70D,2,1697,random forest,11.98150970969633,8.039755351681956
0,69X,1,3429,lin_reg,10.819288243763886,5.8948032174628295
1,69X,1,3429,decision Tree,0.0,0.0
2,69X,1,3429,random forest,6.497131319989306,2.8163992869875223
0,84X,2,3143,lin_reg,132.3142233838856,97.37299016388373
1,84X,2,3143,decision Tree,8.43054111133583,1.1970014352767757
2,84X,2,3143,random forest,63.11188642084719,35.52344931921331
0,26,2,4408,lin_reg,26.31749248268192,18.88144309608178
1,26,2,4408,decision Tree,3.042706711242271,0.5405790693104126
2,26,2,4408,random forest,14.985754910473368,8.982596153728563
0,54A,2,5161,lin_reg,7.190186943645084e-13,6.821210263296962e-13
1,54A,2,5161,decision Tree,0.0,0.0
2,54A,2,5161,random forest,1953.0289296372443,1381.0
0,43,1,1201,lin_reg,31.71759617845725,25.63441707403914
1,43,1,1201,decision Tree,14.796104326767082,7.0399780373626015
2,43,1,1201,random forest,20.377153079323648,14.067776097456075
0,33E,1,3765,lin_reg,18.267263250119875,16.33062110710277
1,33E,1,3765,decision Tree,0.0,0.0
2,33E,1,3765,random forest,11.706123753545974,9.766666666666666
0,51X,2,2137,lin_reg,21.705126630079203,16.457021723182507
1,51X,2,2137,decision Tree,0.0,0.0
2,51X,2,2137,random forest,6.940993294495393,4.38401559454191
0,26,2,2244,lin_reg,112.26871567258202,30.223346277501758
1,26,2,2244,decision Tree,1.188649095530211,0.14873504375603958
2,26,2,2244,random forest,73.4300405602965,15.897558084587477
0,67X,2,7193,lin_reg,29.952090073451693,22.564217808832485
1,67X,2,7193,decision Tree,1.8564539992565563,0.20718700159489634
2,67X,2,7193,random forest,16.164182179891306,10.074364533492822
0,13,2,4555,lin_reg,24.057156680037135,11.800743900033334
1,13,2,4555,decision Tree,3.762616123935105,1.1621242906984235
2,13,2,4555,random forest,13.152850761528416,5.2083247279967155
0,39,2,1903,lin_reg,24.83182153883539,18.401423122464433
1,39,2,1903,decision Tree,3.4546533665117654,0.8847958476799667
2,39,2,1903,random forest,13.139224015436554,7.864249920510391
0,151,1,2726,lin_reg,30.067819517634025,22.923851041943763
1,151,1,2726,decision Tree,10.078922830154552,4.0491103275411815
2,151,1,2726,random forest,18.234359542347576,12.051714030451304
0,40,1,1535,lin_reg,31.786714812418772,18.82848697657165
1,40,1,1535,decision Tree,12.959114401107476,7.060280950036107
2,40,1,1535,random forest,22.069538845888154,11.354108849633267
0,9,2,2441,lin_reg,53.33887360324123,39.22326528186632
1,9,2,2441,decision Tree,14.381886065850852,4.377315708093637
2,9,2,2441,random forest,31.087881685873022,19.00664748632024
0,42,2,619,lin_reg,30.5440930109839,23.086089777637362
1,42,2,619,decision Tree,8.703990144231332,3.0750855408906386
2,42,2,619,random forest,18.36318619506075,12.496214232404327
0,40D,1,4979,lin_reg,15.525011835569185,9.851429374698764
1,40D,1,4979,decision Tree,3.4045582410894553,1.1033700319595163
2,40D,1,4979,random forest,9.206022054500423,4.412717199691968
0,161,1,2930,lin_reg,4.440688223232285,3.359663626467066
1,161,1,2930,decision Tree,0.0,0.0
2,161,1,2930,random forest,2.5309808765636426,1.5694444444444444
0,1,1,375,lin_reg,29.842304859350172,18.787823955831914
1,1,1,375,decision Tree,8.10203211040751,3.285158113679931
2,1,1,375,random forest,18.350635714103635,9.36857619075945
0,38,1,4995,lin_reg,15.22005177872425,11.83472660910417
1,38,1,4995,decision Tree,2.0272585560091776,0.37580474881710746
2,38,1,4995,random forest,9.178076541360403,5.6262110600434525
0,42D,2,3632,lin_reg,17.93247633051335,14.483518534878206
1,42D,2,3632,decision Tree,0.0,0.0
2,42D,2,3632,random forest,8.78843034543188,5.890476190476191
0,111,2,7648,lin_reg,156.32159383663773,88.73019027815006
1,111,2,7648,decision Tree,0.0,0.0
2,111,2,7648,random forest,71.19861218634098,39.944186046511625
0,65,1,7268,lin_reg,50.893246827006024,34.491860339913025
1,65,1,7268,decision Tree,0.0,0.0
2,65,1,7268,random forest,32.71388248814419,18.29029304029304
0,33E,1,3794,lin_reg,2.417113770089519,2.0506705134007777
1,33E,1,3794,decision Tree,0.0,0.0
2,33E,1,3794,random forest,1.5602382620431516,1.0606060606060606
0,42,1,3613,lin_reg,17.715678227043554,13.232522067389985
1,42,1,3613,decision Tree,2.640878362675476,0.6249879975851265
2,42,1,3613,random forest,10.603205362734155,6.575350846622243
0,56A,1,2313,lin_reg,19.240099552456407,15.016314287524416
1,56A,1,2313,decision Tree,1.7129860011899378,0.26245791358787035
2,56A,1,2313,random forest,10.518398823812703,6.712532044494454
0,69,1,4536,lin_reg,18.06443316423777,13.651140027008212
1,69,1,4536,decision Tree,0.5954583759309628,0.07088422324061246
2,69,1,4536,random forest,8.877203061450418,5.531700888219231
0,66B,2,406,lin_reg,153.4298213169065,105.08456646892243
1,66B,2,406,decision Tree,2.494466759037678,0.18280520008125128
2,66B,2,406,random forest,70.91787784489236,39.39529419730516
0,17A,1,141,lin_reg,18.802995335723768,14.210244048911317
1,17A,1,141,decision Tree,2.2337533822352444,0.505840832000535
2,17A,1,141,random forest,8.674251921374008,5.274768837003134
0,33A,1,3761,lin_reg,13.467580530930595,7.178159555943232
1,33A,1,3761,decision Tree,0.2595535252781429,0.024363233665559248
2,33A,1,3761,random forest,8.72275994709331,3.3673117825941747
0,33X,2,302,lin_reg,112.02632236806976,81.10923043480874
1,33X,2,302,decision Tree,0.0,0.0
2,33X,2,302,random forest,58.145449999696666,33.926298157453935
0,140,1,6042,lin_reg,16.057716772601946,11.055000343330631
1,140,1,6042,decision Tree,5.693630547568734,2.116812057955314
2,140,1,6042,random forest,9.472633357047378,6.115917952241894
0,54A,1,2394,lin_reg,27.95391702082374,20.062001187832784
1,54A,1,2394,decision Tree,6.7868595247294285,2.1700506193832347
2,54A,1,2394,random forest,17.140980423210827,10.482477942739315
0,83A,1,1567,lin_reg,17.60113587916855,13.334159721444445
1,83A,1,1567,decision Tree,2.2671786036081554,0.45708591398404796
2,83A,1,1567,random forest,10.769240230371075,6.500399862231562
0,33A,1,3789,lin_reg,10.632962842899943,7.676037876845021
1,33A,1,3789,decision Tree,0.0,0.0
2,33A,1,3789,random forest,3.7496224487656478,1.8990791896869244
0,40,1,4797,lin_reg,23.78980739823286,16.990064639181693
1,40,1,4797,decision Tree,6.624153006533651,2.397228737509821
2,40,1,4797,random forest,13.376779976996925,8.513520146436518
0,14C,2,1170,lin_reg,18.283864908884322,13.093466976102135
1,14C,2,1170,decision Tree,0.0,0.0
2,14C,2,1170,random forest,12.601620717366218,6.474658869395712
0,33,1,1626,lin_reg,27.87181851739962,21.671462285181335
1,33,1,1626,decision Tree,2.5561699968340212,0.45979428742144407
2,33,1,1626,random forest,16.221491789945752,10.318290075858704
0,43,1,6359,lin_reg,133.41284105576486,59.42354391912525
1,43,1,6359,decision Tree,6.80897785013459,1.5825940784522396
2,43,1,6359,random forest,84.24000823332072,29.929487064202238
0,27,2,4435,lin_reg,29.765282458421563,20.664964103222427
1,27,2,4435,decision Tree,8.748006048687865,2.9248075478789417
