,Route,Direction,Stop,Max,Min
0,66A,2,3996,2573.0,-101.0
0,220,1,7343,487.0,-39.0
0,83,2,1182,1600.0,-804.0
0,18,1,2471,556.0,-414.0
0,116,1,758,147.0,-169.0
0,63,1,3273,4.0,-21.0
0,75,1,1307,326.0,-38.0
0,142,1,6310,207.0,-46.0
0,31B,1,289,131.0,-143.0
0,69,2,3447,479.0,-183.0
0,27,2,1250,983.0,-84.0
0,16D,1,1305,408.0,-49.0
0,130,1,523,322.0,-35.0
0,15B,1,1135,1501.0,-69.0
0,31A,1,714,124.0,-18.0
0,41A,2,7594,118.0,-13.0
0,33A,2,3833,159.0,-49.0
0,31D,1,534,59.0,-54.0
0,75,2,2534,345.0,-42.0
0,16D,1,1303,51.0,-42.0
0,25X,2,2722,78.0,-14.0
0,76A,1,1841,299.0,-208.0
0,76A,2,4795,286.0,-130.0
0,53,1,2269,1606.0,-146.0
0,68,2,1350,444.0,-100.0
0,84,2,4416,1137.0,-813.0
0,151,1,2312,942.0,-515.0
0,220,1,1577,235.0,-22.0
0,41B,1,4911,21.0,3.0
0,220,2,1828,435.0,-2728.0
0,75,2,2523,241.0,-48.0
0,54A,1,2397,396.0,-33.0
0,40B,2,838,369.0,-66.0
0,142,2,2896,599.0,-36.0
0,32X,2,774,87.0,-27.0
0,116,2,3321,184.0,-82.0
0,66B,2,2241,412.0,-212.0
0,111,2,3213,248.0,-50.0
0,122,2,55,369.0,-62.0
0,31B,2,618,161.0,-61.0
0,7A,1,3042,77.0,-34.0
0,145,1,3133,271.0,-47.0
0,41C,2,44,397.0,-68.0
0,33X,2,3862,67.0,-19.0
0,31,1,711,67.0,-20.0
0,77X,2,751,52.0,-57.0
0,184,1,4232,499.0,-122.0
0,7A,2,3235,184.0,-49.0
0,41X,1,407,402.0,-533.0
0,31,2,604,247.0,-42.0
0,49,2,2548,134.0,-327.0
0,16,2,12,2353.0,-144.0
0,238,2,2960,842.0,-161.0
0,31B,1,706,53.0,-40.0
0,27X,2,1258,149.0,-39.0
0,16C,2,2992,59.0,-12.0
0,4,2,477,244.0,-39.0
0,33E,1,3783,32.0,-11.0
0,16,2,1335,357.0,-85.0
0,54A,1,2390,423.0,-107.0
0,151,1,2134,235.0,-259.0
0,111,1,3053,1942.0,-973.0
0,104,2,242,187.0,-95.0
0,7,1,411,245.0,-849.0
0,83,1,7424,356.0,-22.0
0,43,2,666,417.0,-964.0
0,27B,2,668,876.0,-916.0
0,7,1,4982,463.0,-191.0
0,9,1,2389,501.0,-87.0
0,38A,1,1666,293.0,-179.0
0,42D,2,3631,51.0,-24.0
0,11,2,793,2197.0,-172.0
0,7B,1,6085,192.0,-39.0
0,43,1,3654,479.0,-54.0
0,150,1,1441,287.0,-36.0
0,39,1,793,736.0,-251.0
0,15D,2,340,1937.0,-326.0
0,25X,2,2232,70.0,-72.0
0,142,2,7577,814.0,-115.0
0,31,2,587,532.0,-51.0
0,32,2,608,365.0,-33.0
0,31B,1,7659,149.0,-32.0
0,118,2,2065,163.0,-35.0
0,15D,1,1285,265.0,-108.0
0,15D,2,1166,292.0,-228.0
0,41X,1,2501,452.0,-15.0
0,123,1,2001,690.0,-670.0
0,67,2,3949,425.0,-1367.0
0,66X,2,762,247.0,-34.0
0,75,2,7393,861.0,-659.0
0,15A,1,1079,479.0,-480.0
0,33,2,3697,244.0,-64.0
0,65,2,4133,159.0,-23.0
0,14,2,1051,354.0,-67.0
0,39,1,1445,2625.0,-77.0
0,75,1,2858,707.0,-45.0
0,70D,2,1688,179.0,-32.0
0,31D,2,598,26.0,-51.0
0,42D,2,4339,99.0,-22.0
0,75,1,2545,269.0,-53.0
0,17,2,867,974.0,-1001.0
0,68A,1,1369,892.0,-45.0
0,84X,1,7363,605.0,-447.0
0,70,1,1661,495.0,-71.0
0,7B,1,747,312.0,-111.0
0,18,1,415,568.0,-994.0
0,44,1,350,851.0,-300.0
0,33X,1,3797,126.0,-36.0
0,45A,1,3214,337.0,-266.0
0,68X,2,6243,169.0,-41.0
0,66X,1,774,110.0,-29.0
0,31A,2,704,698.0,-24.0
0,150,1,1097,1792.0,-713.0
0,7B,1,7421,395.0,-54.0
0,9,2,4377,163.0,-51.0
0,66B,2,315,1197.0,-470.0
0,11,1,7057,1244.0,-36.0
0,17A,2,7237,307.0,-147.0
0,77X,2,756,137.0,-39.0
0,42,1,1200,857.0,-464.0
0,11,1,859,583.0,-80.0
0,11,2,907,687.0,-67.0
0,67,2,2247,303.0,-70.0
0,76A,1,4341,2309.0,-6.0
0,39A,1,1877,204.0,-46.0
0,27B,1,1179,144.0,-259.0
0,104,1,250,954.0,-83.0
0,33E,1,1625,39.0,-31.0
0,84,2,3158,1198.0,-112.0
0,116,1,759,153.0,-62.0
0,75,1,2015,179.0,-34.0
0,63,2,7373,1754.0,-571.0
0,15,1,617,813.0,-294.0
0,83A,1,186,1759.0,-605.0
0,38,2,1719,258.0,-46.0
0,31,1,550,453.0,-140.0
0,68,1,1370,719.0,-63.0
0,47,2,768,384.0,-431.0
0,53,2,2280,644.0,-61.0
0,44,2,3284,724.0,-157.0
0,17A,2,976,371.0,-130.0
0,17,1,2434,557.0,-225.0
0,18,2,2791,312.0,-59.0
0,27X,1,1243,60.0,-23.0
0,65,1,1082,641.0,-71.0
0,75,1,3321,309.0,-84.0
0,15,1,1276,268.0,-211.0
0,16C,1,1639,165.0,-59.0
0,27,2,1201,794.0,-57.0
0,41B,2,1633,67.0,-34.0
0,38A,1,1818,267.0,-346.0
0,33B,1,3728,1250.0,-186.0
0,70,2,3337,130.0,-36.0
0,7B,2,4727,494.0,-92.0
0,37,1,1670,579.0,-103.0
0,17,1,866,1245.0,-75.0
0,41X,1,773,113.0,-24.0
0,33X,1,3786,71.0,-45.0
0,7A,2,471,271.0,-62.0
0,37,2,1686,1520.0,-37.0
0,45A,2,3230,358.0,-32.0
0,31B,2,686,138.0,-12.0
0,51D,1,2213,110.0,-101.0
0,161,1,7067,92.0,-59.0
0,69,1,2163,193.0,-28.0
0,31A,2,586,565.0,-944.0
0,40B,1,1520,104.0,-16.0
0,16D,1,1279,443.0,-19.0
0,47,2,3486,240.0,-143.0
0,1,1,380,2503.0,-285.0
0,15,2,1153,270.0,-113.0
0,40,2,14,1755.0,-1549.0
0,116,1,4779,96.0,-71.0
0,59,1,3098,1053.0,-10.0
0,25X,2,754,43.0,-52.0
0,49,2,4759,312.0,-44.0
0,66,1,7186,440.0,-262.0
0,44,2,2866,514.0,-198.0
0,15B,2,6342,461.0,-147.0
0,239,2,6127,150.0,-89.0
0,33E,1,204,17.0,-42.0
0,66X,2,760,276.0,-30.0
0,7D,1,2055,254.0,-31.0
0,1,1,372,1049.0,-54.0
0,16D,1,7068,-4.0,-67.0
0,37,2,1696,473.0,-506.0
0,130,2,1729,2025.0,-268.0
0,29A,2,621,1932.0,-53.0
0,66,1,3918,889.0,-118.0
0,38B,1,7333,967.0,-675.0
0,31A,1,707,492.0,-24.0
0,142,1,1020,164.0,-53.0
0,18,2,2781,1296.0,-58.0
0,102,2,953,664.0,-67.0
0,79A,2,7507,2817.0,-159.0
0,76A,1,2125,108.0,-41.0
0,43,2,3656,423.0,-537.0
0,56A,1,2730,144.0,-41.0
0,83,1,2489,239.0,-502.0
0,18,2,2489,194.0,-25.0
0,41D,2,44,34.0,-19.0
0,15,2,1202,436.0,-51.0
0,7A,1,273,1504.0,-197.0
0,70,2,404,672.0,-552.0
0,15A,2,2498,1529.0,-273.0
0,84,1,4253,209.0,-34.0
0,14,2,2846,327.0,-72.0
0,15,1,615,255.0,-264.0
0,17A,1,990,581.0,-147.0
0,68,1,7483,379.0,-108.0
0,83,2,2465,1030.0,-75.0
0,83A,2,2466,469.0,-107.0
0,17,1,3033,2266.0,-445.0
0,151,1,6140,1051.0,-83.0
0,65,1,1077,297.0,-49.0
0,76,1,2763,2363.0,-149.0
0,38B,2,79,1370.0,-159.0
0,239,2,4612,394.0,-31.0
0,65B,1,1124,250.0,-53.0
0,184,2,4659,348.0,-83.0
0,66X,2,747,106.0,-140.0
0,41,2,5096,483.0,7.0
0,68X,2,3414,324.0,-292.0
0,33,1,3805,1661.0,-154.0
0,31B,2,620,228.0,-127.0
0,66,1,5114,1909.0,-1266.0
0,76A,2,4799,235.0,-27.0
0,84,1,4124,154.0,-16.0
0,151,1,6144,1025.0,-116.0
0,67X,1,7185,115.0,-32.0
0,66X,2,3985,248.0,-144.0
0,1,2,388,1023.0,-280.0
0,7,2,7646,344.0,-210.0
0,41B,1,4330,615.0,-40.0
0,83,1,2448,2500.0,-292.0
0,31B,2,691,168.0,-47.0
0,53,2,616,423.0,-307.0
0,66A,2,2233,378.0,-90.0
0,76,1,2128,292.0,-52.0
0,7D,2,770,1037.0,-67.0
0,63,2,3298,171.0,-16.0
0,150,1,4495,3823.0,-909.0
0,14,1,2989,311.0,-89.0
0,38,1,4745,2553.0,-1096.0
0,41C,1,1620,927.0,-193.0
0,63,2,2023,516.0,-73.0
0,51D,1,4550,72.0,-43.0
0,66X,2,4404,144.0,-83.0
0,15A,1,1018,669.0,-397.0
0,65B,1,4929,550.0,-69.0
0,31,1,536,609.0,-26.0
0,39,1,7020,461.0,-351.0
0,41D,2,47,65.0,-13.0
0,18,2,2799,1184.0,-72.0
0,68,2,4558,188.0,-15.0
0,67,2,3923,261.0,-69.0
0,38B,1,7318,996.0,-51.0
0,111,1,2034,57.0,-34.0
0,7A,2,492,2153.0,-52.0
0,84A,2,3082,217.0,-223.0
0,69,1,1443,1161.0,-197.0
0,27X,2,1259,74.0,-27.0
0,11,2,32,2017.0,-24.0
0,15B,2,2986,630.0,-190.0
0,59,1,3091,578.0,-71.0
0,65,2,1355,2514.0,-436.0
0,38A,1,1814,328.0,-418.0
0,27A,2,645,138.0,-74.0
0,46A,1,7353,2000.0,-368.0
0,40,2,1520,942.0,-23.0
0,32X,1,846,823.0,-20.0
0,56A,2,2751,130.0,-31.0
0,65,1,4011,408.0,-63.0
0,38,2,1703,170.0,-41.0
0,56A,2,2754,1153.0,-147.0
0,15A,2,351,987.0,-123.0
0,33D,1,3726,75.0,-38.0
0,111,1,2035,208.0,-61.0
0,27X,1,4695,108.0,-129.0
0,42,1,3583,478.0,-470.0
0,102,2,947,232.0,-46.0
0,47,2,2067,313.0,-80.0
0,33X,1,3809,666.0,-10.0
0,33E,1,3744,88.0,14.0
0,31,1,693,312.0,-36.0
0,39A,2,1702,412.0,-34.0
0,66,1,2219,540.0,-62.0
0,220,2,1602,185.0,-22.0
0,15D,1,399,227.0,-52.0
0,67X,1,1445,231.0,-57.0
0,43,1,1203,410.0,-129.0
0,83A,1,1567,206.0,-33.0
0,11,1,51,411.0,-186.0
0,41B,2,3884,217.0,-177.0
0,33,1,3782,290.0,-152.0
0,65,1,7282,1978.0,-51.0
0,7A,2,2041,2365.0,-69.0
0,118,2,461,106.0,-27.0
0,44,1,119,331.0,-64.0
0,238,1,7101,313.0,-74.0
0,46A,1,812,1777.0,-260.0
0,185,2,4109,358.0,-50.0
0,31D,1,709,156.0,-146.0
0,54A,2,2408,619.0,-37.0
0,67X,1,781,139.0,-53.0
0,29A,2,743,957.0,-61.0
0,65,1,2553,407.0,-153.0
0,33A,2,3853,138.0,-12.0
0,83,2,2477,697.0,-602.0
0,56A,1,2101,188.0,-21.0
0,66X,2,756,217.0,-32.0
0,15D,2,4528,49.0,-107.0
0,161,1,4987,286.0,-41.0
0,102,2,945,224.0,-19.0
0,77A,1,4436,667.0,-351.0
0,145,1,2013,490.0,-1129.0
0,41,2,3881,-50.0,-155.0
0,66A,1,3887,167.0,-44.0
0,63,1,2041,535.0,-79.0
0,31A,2,706,90.0,-55.0
0,238,2,1818,221.0,-81.0
0,43,1,1201,512.0,-70.0
0,37,2,1710,248.0,-97.0
0,122,2,63,594.0,-82.0
0,7B,2,3345,262.0,-157.0
0,61,1,2819,899.0,-56.0
0,33,2,3752,454.0,-229.0
0,25X,1,777,73.0,-47.0
0,39A,2,7388,248.0,-146.0
0,75,1,4334,169.0,-37.0
0,15B,2,1137,309.0,-69.0
0,13,1,1942,562.0,-91.0
0,15,2,6315,1987.0,-158.0
0,13,2,1988,1288.0,-823.0
0,84X,1,6137,254.0,-49.0
0,83,1,4372,1106.0,-1113.0
0,39A,2,1714,418.0,-1018.0
0,38A,2,753,2346.0,-105.0
0,13,1,112,858.0,-711.0
0,42,2,616,237.0,-48.0
0,84X,2,2062,272.0,-115.0
0,61,1,2919,185.0,-18.0
0,15,1,6318,3913.0,-2763.0
0,26,1,494,947.0,-192.0
0,31,1,720,45.0,-23.0
0,44,1,4089,170.0,-126.0
0,9,1,2456,225.0,-45.0
0,77A,2,2189,434.0,-37.0
0,11,1,6122,559.0,-1847.0
0,11,1,3020,249.0,-218.0
0,17,2,1316,251.0,-82.0
0,25,2,2231,1015.0,-78.0
0,41,1,1171,2514.0,-62.0
0,7D,2,3141,58.0,-3.0
0,40,1,1610,209.0,-437.0
0,123,1,1484,774.0,-884.0
0,39,2,1905,422.0,-73.0
0,69X,1,3432,245.0,0.0
0,27,1,1500,677.0,-1179.0
0,40D,2,1582,870.0,-510.0
0,43,2,1276,126.0,-40.0
0,44,2,4115,570.0,-17.0
0,41X,1,5031,134.0,-27.0
0,7B,2,907,79.0,-67.0
0,83,2,2492,624.0,-1584.0
0,31B,2,731,328.0,-34.0
0,25X,1,780,38.0,-61.0
0,42,1,669,569.0,-873.0
0,49,2,2547,252.0,-395.0
0,32,2,609,641.0,-79.0
0,15D,2,7577,393.0,-70.0
0,15B,2,1353,2179.0,-203.0
0,9,2,1348,925.0,-639.0
0,51X,2,404,547.0,57.0
0,17,2,3083,600.0,-177.0
0,14C,2,1036,281.0,-33.0
0,65,2,4647,312.0,-57.0
0,27,1,2312,2028.0,-282.0
0,66,1,1444,1745.0,-118.0
0,39A,1,771,1272.0,-202.0
0,26,1,495,1860.0,-318.0
0,31B,2,708,156.0,-108.0
0,7D,1,2010,86.0,-55.0
0,77X,2,7222,89.0,-9.0
0,41C,1,3674,569.0,-884.0
0,102,2,949,1056.0,-66.0
0,123,2,510,591.0,-407.0
0,25A,2,4620,1073.0,-2926.0
0,15D,1,1300,625.0,-55.0
0,77A,2,2371,794.0,-1258.0
0,25X,2,4953,1727.0,-1099.0
0,7D,1,7422,102.0,-83.0
0,69,1,1948,1023.0,-178.0
0,14C,1,236,45.0,-13.0
0,33A,1,3679,850.0,26.0
0,7,1,5046,1486.0,-1152.0
0,220,2,6039,281.0,-206.0
0,161,1,2980,22.0,-40.0
0,43,2,4924,603.0,-54.0
0,145,2,7587,1513.0,-238.0
0,39A,1,1913,859.0,-63.0
0,7A,2,479,234.0,-1246.0
0,17,1,3012,1243.0,-52.0
0,39,2,1859,196.0,-505.0
0,7A,2,3079,637.0,-62.0
0,39,2,1698,286.0,-1100.0
0,31A,1,708,508.0,-114.0
0,18,1,4527,696.0,-2360.0
0,33,1,3791,144.0,-60.0
0,38,2,817,221.0,-112.0
0,31B,2,587,218.0,-62.0
0,9,2,6219,2106.0,-91.0
0,116,2,2831,37.0,-84.0
0,31B,2,588,169.0,-46.0
0,238,1,1837,455.0,-36.0
0,7,2,3076,834.0,-128.0
0,41C,2,6015,420.0,-204.0
0,18,2,2798,576.0,-56.0
0,13,2,4672,444.0,-392.0
0,84X,1,846,341.0,-168.0
0,38B,1,1802,67.0,-34.0
0,122,2,279,1581.0,-1098.0
0,27,1,1248,1708.0,-60.0
0,118,2,777,87.0,-53.0
0,41,2,7655,104.0,6.0
0,54A,1,7214,295.0,-78.0
0,75,1,7057,193.0,-114.0
0,40B,2,1535,113.0,-51.0
0,63,2,4393,200.0,-18.0
0,41A,2,4909,119.0,-21.0
0,38B,2,1698,100.0,-53.0
0,16C,1,217,44.0,-263.0
0,102,1,905,372.0,-69.0
0,4,1,7226,2500.0,-1929.0
0,16C,2,2980,40.0,-122.0
0,104,2,7571,467.0,467.0
0,15,2,1070,878.0,-719.0
0,142,2,3626,65.0,-27.0
0,67X,1,7587,71.0,-236.0
0,47,1,3471,576.0,-64.0
0,4,2,195,784.0,-71.0
0,66B,1,2214,222.0,-90.0
0,40,1,2655,1323.0,-112.0
0,67X,2,749,196.0,-146.0
0,16,2,1349,794.0,-144.0
0,25B,2,748,1185.0,-147.0
0,84,2,3150,216.0,-118.0
0,17A,1,1584,201.0,-100.0
0,33A,1,3795,191.0,-26.0
0,40,1,2129,208.0,-51.0
0,40B,1,1506,602.0,-181.0
0,38,2,4997,225.0,-227.0
0,13,1,1946,1223.0,-160.0
0,84,2,4295,747.0,-313.0
0,67X,2,315,155.0,-277.0
0,7B,2,3555,103.0,-42.0
0,83,1,1017,1115.0,-269.0
0,13,2,7,1619.0,-2008.0
0,69,1,4557,592.0,-130.0
0,18,1,2319,910.0,-273.0
0,67,1,2201,1052.0,-295.0
0,25,2,3890,530.0,-1660.0
0,33D,2,3746,-15.0,-68.0
0,4,1,422,610.0,-358.0
0,1,2,393,1001.0,-246.0
0,65B,2,4759,100.0,-109.0
0,54A,1,2399,196.0,-26.0
0,16D,1,1324,33.0,-41.0
0,18,1,2790,484.0,-116.0
0,15D,1,1017,476.0,-104.0
0,38,2,7125,568.0,-34.0
0,51D,2,2811,170.0,-87.0
0,32X,2,6087,61.0,-24.0
0,114,2,5143,260.0,-59.0
0,40E,1,7677,36.0,-23.0
0,18,1,2787,602.0,-246.0
0,14,2,1187,812.0,-110.0
0,27,2,1424,1582.0,-876.0
0,15A,2,1170,1431.0,-92.0
0,84A,1,3136,267.0,-322.0
0,15,2,7516,617.0,-614.0
0,16,1,1632,1061.0,-43.0
0,32,2,949,320.0,-39.0
0,40B,2,49,316.0,-129.0
0,16C,1,1635,70.0,-16.0
0,15,2,1354,1925.0,-267.0
0,84,1,4134,788.0,-156.0
0,75,2,3563,1209.0,-87.0
0,118,2,3484,139.0,-23.0
0,69,2,2722,376.0,-67.0
0,13,1,7092,375.0,-284.0
0,44,1,209,1611.0,-201.0
0,17,2,432,235.0,-337.0
0,123,1,4515,613.0,-617.0
0,161,1,2983,149.0,-25.0
0,39X,2,7339,1693.0,-174.0
0,31B,2,710,340.0,-106.0
0,185,2,4422,355.0,-41.0
0,32X,2,496,488.0,-113.0
0,40,1,52,430.0,-999.0
0,27B,1,254,1555.0,-181.0
0,14,2,4397,473.0,-45.0
0,145,1,4124,554.0,-96.0
0,41D,1,3679,72.0,72.0
0,44,1,52,434.0,-287.0
0,44,1,51,579.0,-109.0
0,123,2,7154,1316.0,-67.0
0,33E,1,3780,132.0,15.0
0,41,1,1627,420.0,-232.0
0,66A,2,1472,243.0,-72.0
0,102,1,7348,2229.0,-2060.0
0,84X,1,342,1158.0,-113.0
0,40E,1,7009,-31.0,-48.0
0,102,2,3606,545.0,-73.0
0,41,2,3689,926.0,-357.0
0,17A,1,126,361.0,-54.0
0,51D,2,7453,592.0,-202.0
0,7A,1,412,906.0,-326.0
0,13,1,2141,116.0,-37.0
0,27,2,519,1055.0,-67.0
0,15B,2,2498,1430.0,-247.0
0,68,1,1360,411.0,-62.0
0,7B,1,3214,164.0,-28.0
0,151,1,2135,118.0,-22.0
0,27B,1,1629,467.0,-99.0
0,7D,2,3540,59.0,-9.0
0,39,1,1808,422.0,-209.0
0,38,2,6274,175.0,-647.0
0,116,2,2861,185.0,-12.0
0,25A,2,2237,631.0,-1068.0
0,31,1,530,273.0,-35.0
0,15B,1,6324,756.0,-226.0
0,61,2,2941,195.0,-49.0
0,38A,2,1703,165.0,-71.0
0,75,1,4477,288.0,-57.0
0,111,1,3057,1925.0,-809.0
0,15A,2,1117,682.0,-427.0
0,7D,2,769,95.0,1.0
0,4,2,3162,1543.0,-185.0
0,67X,1,3909,148.0,-167.0
0,41,2,48,1786.0,-440.0
0,38A,2,818,257.0,-625.0
0,15D,1,397,270.0,-41.0
0,38A,2,1842,610.0,-36.0
0,111,2,3062,397.0,-60.0
0,40E,1,7674,-62.0,-153.0
0,46A,2,2039,5707.0,-1536.0
0,41A,2,1642,151.0,-66.0
0,161,1,1314,80.0,-4.0
0,16C,2,1329,90.0,-30.0
0,140,2,6365,518.0,-30.0
0,104,2,7607,1065.0,-45.0
0,102,2,3585,954.0,-94.0
0,38B,1,6171,202.0,-30.0
0,76,2,4414,1189.0,-52.0
0,15D,1,1079,422.0,-107.0
0,77A,2,351,487.0,-2238.0
0,83,1,2480,1611.0,-87.0
0,75,2,2535,504.0,-52.0
0,7A,1,425,1880.0,-348.0
0,118,2,2084,182.0,-57.0
0,40B,2,985,154.0,-52.0
0,38A,2,1838,728.0,-24.0
0,236,1,4986,54.0,-111.0
0,67,1,494,1392.0,-107.0
0,7D,1,842,333.0,-73.0
0,53,1,2264,1713.0,-334.0
0,83A,1,1556,315.0,-102.0
0,25X,2,2809,402.0,-214.0
0,69X,1,1447,141.0,-89.0
0,66B,2,4404,1684.0,-258.0
0,68,2,1381,312.0,-53.0
0,49,1,4750,217.0,-43.0
0,59,1,3054,387.0,-35.0
0,25B,2,7120,2630.0,-135.0
0,39,2,4492,251.0,-34.0
0,13,2,6238,1326.0,-233.0
0,39,1,782,171.0,-12.0
0,27,1,399,154.0,-16.0
0,33B,2,3752,1405.0,-206.0
0,185,2,4183,265.0,36.0
0,44,1,1015,766.0,-225.0
0,65,2,4065,1869.0,-40.0
0,66,1,1445,484.0,-76.0
0,33,1,7602,241.0,-52.0
0,39,2,1699,307.0,-45.0
0,4,1,427,255.0,-1717.0
0,83,2,1353,1956.0,-595.0
0,11,1,850,289.0,-132.0
0,37,2,7031,863.0,-256.0
0,27A,1,1782,343.0,-133.0
0,39,2,7379,203.0,-58.0
0,40B,2,4317,2686.0,-74.0
0,67,1,7239,417.0,-741.0
0,44,1,2823,559.0,-269.0
0,68,1,1363,1702.0,-93.0
0,9,2,149,423.0,-43.0
0,7A,1,3047,489.0,-78.0
0,51D,2,2149,84.0,-12.0
0,9,1,169,985.0,-44.0
0,41,1,5073,629.0,-1148.0
0,65,1,2574,144.0,-59.0
0,32X,1,333,413.0,-55.0
0,31A,1,564,360.0,-41.0
0,114,2,3082,988.0,-108.0
0,16,2,1334,1163.0,-82.0
0,41B,1,3670,233.0,-57.0
0,13,1,1940,1267.0,-100.0
0,116,1,2846,488.0,-73.0
0,79,1,2648,201.0,-54.0
0,17A,1,988,933.0,-48.0
0,31A,1,540,148.0,-68.0
0,123,2,1482,677.0,-129.0
0,70,2,313,1413.0,-294.0
0,104,1,608,209.0,-146.0
0,16,2,5171,1299.0,-2344.0
0,33E,1,6077,64.0,15.0
0,18,1,2494,812.0,-49.0
0,43,1,3648,312.0,-58.0
0,33,1,3773,67.0,-18.0
0,84,2,4269,249.0,-254.0
0,185,1,4185,291.0,-568.0
0,184,2,4283,478.0,-218.0
0,33X,2,7398,3867.0,-430.0
0,25B,1,2201,1690.0,-158.0
0,25X,1,3890,500.0,-334.0
0,11,1,4848,2641.0,-1029.0
0,46A,1,814,873.0,-424.0
0,14C,2,1071,85.0,-55.0
0,32,1,913,478.0,-115.0
0,31D,1,543,693.0,-56.0
0,33B,1,3712,375.0,-51.0
0,27B,2,5033,1833.0,-366.0
0,38B,1,4976,195.0,-37.0
0,29A,1,5155,302.0,-47.0
0,44,2,4096,763.0,-1864.0
0,69X,1,4560,45.0,-18.0
0,38B,2,1828,160.0,-44.0
0,102,1,935,1230.0,-87.0
0,75,2,1330,439.0,-98.0
0,39A,2,749,758.0,-103.0
0,79A,1,1444,1555.0,-186.0
0,25A,1,2215,692.0,-33.0
0,45A,2,3545,473.0,-45.0
0,68,1,1952,111.0,-277.0
0,37,2,1712,740.0,-95.0
0,14,2,243,770.0,-41.0
0,7D,1,4725,518.0,-484.0
0,151,1,2279,1709.0,-197.0
0,13,1,4665,396.0,-285.0
0,13,1,1944,905.0,-467.0
0,142,2,3641,464.0,-44.0
0,31D,2,606,108.0,-53.0
0,4,2,6086,754.0,-72.0
0,17,2,430,1126.0,-249.0
0,31D,1,536,164.0,-21.0
0,44B,1,2827,465.0,-96.0
0,38A,2,265,1715.0,-1350.0
0,31,1,7659,294.0,-38.0
0,66A,2,2244,178.0,-40.0
0,39,1,769,2430.0,-201.0
0,31,2,577,507.0,-364.0
0,44,2,2900,550.0,-77.0
0,63,1,3255,268.0,-260.0
0,151,2,7142,1530.0,-244.0
0,84,1,4208,237.0,-524.0
0,15,1,614,697.0,-678.0
0,17,1,1308,227.0,-78.0
0,150,1,1389,235.0,-60.0
0,33E,1,3722,117.0,62.0
0,15A,2,2499,523.0,-35.0
0,31B,1,549,193.0,-42.0
0,18,1,2789,808.0,-175.0
0,40,1,335,1854.0,-1200.0
0,33D,1,3721,74.0,4.0
0,17,1,1311,392.0,-33.0
0,84,2,4270,206.0,-80.0
0,151,1,7016,1919.0,-206.0
0,39,1,1887,684.0,-9.0
0,1,1,213,644.0,-158.0
0,15B,2,6336,939.0,-243.0
0,66B,2,3949,260.0,-70.0
0,76,2,2205,160.0,-24.0
0,15B,1,1020,465.0,-470.0
0,16,1,1303,377.0,-61.0
0,25D,2,2238,173.0,-7.0
0,47,2,399,287.0,-81.0
0,39A,1,4464,1353.0,-44.0
0,151,2,2188,785.0,-259.0
0,142,1,7397,969.0,-18.0
0,33D,2,747,383.0,46.0
0,31B,1,694,100.0,-130.0
0,68A,1,1286,412.0,-65.0
0,7A,1,424,679.0,-130.0
0,33B,2,7594,479.0,-92.0
0,116,1,4350,389.0,-323.0
0,111,2,3058,1583.0,-167.0
0,29A,1,531,224.0,-58.0
0,40,1,7471,558.0,-400.0
0,66A,2,3372,439.0,-138.0
0,102,2,928,1723.0,-110.0
0,25,1,2198,305.0,-53.0
0,104,1,1651,198.0,-17.0
0,4,2,4705,265.0,-80.0
0,25D,1,7392,1175.0,-152.0
0,49,2,1347,836.0,-204.0
0,42,2,614,214.0,-1483.0
0,41X,2,7404,-85.0,-574.0
0,16C,1,4432,119.0,-61.0
0,33,2,1637,250.0,-119.0
0,31A,2,594,1317.0,-722.0
0,270,1,4769,257.0,-147.0
0,84,2,4301,438.0,-133.0
0,25B,2,3368,760.0,-487.0
0,220,2,1818,173.0,-204.0
0,27X,1,7659,1000.0,-500.0
0,47,1,7290,2540.0,-121.0
0,40D,1,4978,603.0,-275.0
0,67X,2,753,159.0,-50.0
0,47,2,384,1618.0,-59.0
0,33A,2,3835,125.0,-16.0
0,120,1,7027,372.0,-122.0
0,9,1,2415,1395.0,-55.0
0,11,1,842,2120.0,-83.0
0,79,1,2662,215.0,-35.0
0,68X,2,6014,85.0,-46.0
0,77A,2,2382,1340.0,-71.0
0,15B,2,3002,493.0,-65.0
0,14,2,1069,458.0,-76.0
0,15D,1,1080,302.0,-74.0
0,41A,2,4907,74.0,-37.0
0,39,2,1912,162.0,-19.0
0,61,2,1305,448.0,-27.0
0,142,2,1073,336.0,-252.0
0,15,1,1270,2365.0,-547.0
0,11,2,401,956.0,-81.0
0,102,2,7348,285.0,-552.0
0,56A,2,2351,324.0,-49.0
0,31A,1,559,278.0,-68.0
0,39,1,1875,193.0,-43.0
0,69,1,1445,1046.0,-69.0
0,42D,2,1646,242.0,-178.0
0,56A,1,2736,570.0,-122.0
0,7D,1,761,69.0,-21.0
0,70,2,315,1282.0,-856.0
0,33A,1,3781,302.0,-11.0
0,18,1,2475,393.0,-73.0
0,31B,2,592,87.0,-93.0
0,1,2,383,1887.0,-105.0
0,11,2,3026,595.0,-84.0
0,31,1,565,279.0,-35.0
0,31A,1,532,435.0,-222.0
0,67X,2,752,242.0,-144.0
0,111,1,3221,764.0,-146.0
0,65B,2,2548,155.0,-283.0
0,76,1,2158,402.0,-263.0
0,66,1,3959,1194.0,-74.0
0,37,2,1698,275.0,-906.0
0,65,1,1284,1095.0,-104.0
